"year","duration","track","artist","mode","target"
"1960","2.91","So Good Together","Andy Kim","1","1"
"1960","2.56","Death Of An Angel","The Kingsmen","0","1"
"1960","2.45","Heaven Knows","The Grass Roots","1","1"
"1960","3.25","Make Me Yours","Bettye Swann","1","1"
"1960","2.72","I Ain't Gonna Eat Out My Heart Anymore","The Young Rascals","0","1"
"1960","2.23","""They're Coming To Take Me Away, Ha-Haaa!""","Napoleon XIV","1","1"
"1960","2.52","Next Plane To London","The Rose Garden","1","1"
"1960","2.53","Pledging My Love","Johnny Tillotson","1","1"
"1960","4.01","Deck Of Cards","Wink Martindale","1","1"
"1960","3.5","A Woman's Hands","Joe Tex","1","1"
"1960","4.77","Together","The Illusion","1","1"
"1960","3.52","The Letter","The Arbors","0","1"
"1960","3.07","Cross My Heart","Billy Stewart","1","1"
"1960","2.31","""Lonely Boy, Lonely Guitar""","Duane Eddy","1","1"
"1960","3.63","Any Way That You Want Me","Evie Sands","1","1"
"1960","5.24","Someday (You'll Want Me to Want You)","Della Reese","1","1"
"1960","2.72","Love Letters","Ketty Lester","0","1"
"1960","2.71","Shame On Me","Chuck Jackson","1","1"
"1960","2.45","Lady Godiva","Peter And Gordon","0","1"
"1960","2.44","Good News","Sam Cooke","1","1"
"1960","2.1","So You Want To Be A Rock 'N' Roll Star","The Byrds","1","1"
"1960","2.19","(Theme From) Any Number Can Win","Jimmy Smith","1","1"
"1960","2.65","Roses Are Red (My Love)","Bobby Vinton","1","1"
"1960","2.57","Promise Her Anything","Tom Jones","1","1"
"1960","2.65","Send Me Some Lovin'","Sam Cooke","1","1"
"1960","2.67","Peace Of Mind","Nancy Wilson","1","1"
"1960","2.74","Nothing But A Heartache","The Flirtations","1","1"
"1960","3.61","Turn! Turn! Turn!/To Everything There Is A Season","Judy Collins","1","1"
"1960","3.78","Just Once In My Life","The Righteous Brothers","1","1"
"1960","2.69","Cabaret","Herb Alpert & The Tijuana Brass","1","1"
"1960","2.05","Hold Back The Tears","The Delacardos","0","1"
"1960","3.09","Don't Tell Your Mama (Where You've Been)","Eddie Floyd","1","1"
"1960","1.92","(I Wanna) Love My Life Away","Gene Pitney","1","1"
"1960","3.03","Good Time Music","The Beau Brummels","0","1"
"1960","2.74","Are You Getting Any Sunshine?","Lou Christie","1","1"
"1960","2.09","Like Strangers","The Everly Brothers","1","1"
"1960","2.25","A Steel Guitar And A Glass Of Wine","Paul Anka","1","1"
"1960","2.44","Can't You Find Another Way (Of Doing It)","Sam & Dave","1","1"
"1960","2.64","Not One Minute More","Della Reese","1","1"
"1960","1.78","Do-Wacka-Do","Roger Miller","1","1"
"1960","2.19","Campfire Girls","Billy Joe Royal","1","1"
"1960","1.78","The Race Is On","Jack Jones","1","1"
"1960","2.74","""I Surrender, Dear""","Aretha Franklin","0","1"
"1960","2.92","Take Me In Your Arms (Rock Me A Little While)","Kim Weston","1","1"
"1960","2.49","The Wonderful World Of The Young","Andy Williams","1","1"
"1960","1.94","If You Were A Rock And Roll Record","Freddy Cannon","0","1"
"1960","2.53","Battle Of New Orleans","Harpers Bizarre","1","1"
"1960","2.73","Lucky Lips","Cliff Richard","1","1"
"1960","3.18","Go Now!","The Moody Blues","0","1"
"1960","2.58","Save The Last Dance For Me","The Drifters","1","1"
"1960","2.39","Raise Your Hand","Eddie Floyd","1","1"
"1960","2.32","Make Believe Wedding","The Castells","1","1"
"1960","2.5","""Hey, Leroy, Your Mama's Callin' You""","Jimmy Castor","1","1"
"1960","2.67","You Got What It Takes","Marv Johnson","1","1"
"1960","2.52","(Come 'round Here) I'm The One You Need","The Miracles","1","1"
"1960","2.22","I Take What I Want","James & Bobby Purify","1","1"
"1960","2.38","Annie Get Your Yo-Yo","Little Junior Parker","1","1"
"1960","2.94","Cab Driver","The Mills Brothers","1","1"
"1960","2.4","Mission Bell","Donnie Brooks","1","1"
"1960","2.75","Jimmy's Girl","Johnny Tillotson","1","1"
"1960","4.11","The Prophecy Of Daniel and John The Divine (Six-Six-Six)","The Cowsills","0","1"
"1960","3.9","Crawling Back","Roy Orbison","1","1"
"1960","2.73","Changes","Crispian St. Peters","1","1"
"1960","3.22","Little Bell","The Dixie Cups","0","1"
"1960","2.39","Midnight Mary","Joey Powers","1","1"
"1960","2.51","The Same One","Brook Benton","1","1"
"1960","2.88","1941","Tom Northcott","1","1"
"1960","2.55","Tell Me The Truth","Nancy Wilson","1","1"
"1960","2.5","""Soul Sister, Brown Sugar""","Sam & Dave","1","1"
"1960","2.03","Love Me With All Of Your Heart","The Bachelors","1","1"
"1960","4.1","Lollipops And Roses","Jack Jones","1","1"
"1960","2.99","""Ruby, Don't Take Your Love To Town""","Kenny Rogers & The First Edition","1","1"
"1960","2.6","Darling Baby","The Elgins","1","1"
"1960","2.88","No One","Ray Charles","0","1"
"1960","3.32","""O-O, I Love You""","The Dells","0","1"
"1960","2.92","In The Arms Of Love","Andy Williams","1","1"
"1960","2.38","Hawaii Tattoo","The Waikikis","1","1"
"1960","2.59","""Ain't It, Baby""","The Miracles","1","1"
"1960","2.51","Recovery","Fontella Bass","0","1"
"1960","3.15","Sixteen Tons","Tom Jones","1","1"
"1960","2.75","Four Strong Winds","Bobby Bare","1","1"
"1960","3.17","The Ballad Of Bonnie And Clyde","Georgie Fame","1","1"
"1960","3.97","Here We Go Again","Ray Charles","1","1"
"1960","3.36","Your Husband - My Wife","Brooklyn Bridge","1","1"
"1960","2.72","Lonely Again","Eddy Arnold","1","1"
"1960","2.69","3000 Miles","Brian Hyland","1","1"
"1960","2.69","Mama Don't Allow","The Rooftop Singers","1","1"
"1960","2.64","Mendocino","Sir Douglas Quintet","1","1"
"1960","2.54","Heartaches","The Marcels","1","1"
"1960","2.95","If Somebody Told You","Anna King","1","1"
"1960","3.09","Carpet Man","The 5th Dimension","1","1"
"1960","2.39","Shadrack","Brook Benton","1","1"
"1960","2.12","(Marie's The Name) His Latest Flame","Elvis Presley","0","1"
"1960","3.29","Just Got To Know","Jimmy McCracklin","1","1"
"1960","4.31","All","James Darren","0","1"
"1960","3.69","I Had A Talk With My Man","Mitty Collier","1","1"
"1960","3.04","It's Gonna Work Out Fine","Ike & Tina Turner","1","1"
"1960","2.95","Every Day I Have The Blues","Billy Stewart","1","1"
"1960","2.42","Comin' On Too Strong","Wayne Newton","1","1"
"1960","2.27","The Jitterbug","The Dovells","1","1"
"1960","2.62","Out Of My Mind","Johnny Tillotson","1","1"
"1960","2.18","Galveston","Roger Williams","1","1"
"1960","2.77","(I'm A) Road Runner","Jr. Walker & The All Stars","1","1"
"1960","2.65","The Dangling Conversation","Simon & Garfunkel","1","1"
"1960","2.25","Too Much Tequila","The Champs","1","1"
"1960","2.79","Sunday","The Moments","1","1"
"1960","2.38","He Wore The Green Beret","Nancy Ames","1","1"
"1960","2.25","So Long Dearie","Louis Armstrong","1","1"
"1960","2.21","Do-Re-Mi","Lee Dorsey","1","1"
"1960","1.96","That Greasy Kid Stuff","Janie Grant","1","1"
"1960","3.14","The Birth Of The Beat","Sandy Nelson","0","1"
"1960","2.88","Little Egypt (Ying-Yang)","The Coasters","1","1"
"1960","2.21","Don't Come Running Back To Me","Nancy Wilson","1","1"
"1960","2.45","When You Wish Upon A Star","Dion & The Belmonts","1","1"
"1960","2.66","Calendar Girl","Neil Sedaka","0","1"
"1960","2.46","Little Latin Lupe Lu","The Kingsmen","1","1"
"1960","2.79","Mrs. Brown You've Got A Lovely Daughter","Herman's Hermits","1","1"
"1960","2.2","Dance By The Light Of The Moon","The Olympics","1","1"
"1960","2.71","Bring It On Home To Me","Sam Cooke","1","1"
"1960","2.58","Cry To Me","Solomon Burke","1","1"
"1960","2.98","Good Time Tonight","The Soul Sisters","1","1"
"1960","3.21","Happy Heart","Andy Williams","1","1"
"1960","2.35","Percolatin'","Willie Mitchell","1","1"
"1960","7.58","Is It Because I'm Black","Syl Johnson","0","1"
"1960","3.65","Granada","Frank Sinatra","1","1"
"1960","3.16","Sukiyaki","Kyu Sakamoto","1","1"
"1960","2.47","Just One Look","The Hollies","1","1"
"1960","2.32","Like Columbus Did","The Reflections","1","1"
"1960","7.16","Light My Fire","The Doors","0","1"
"1960","2.99","Amor","Roger Williams","1","1"
"1960","2.42","I'll Touch A Star","Terry Stafford","1","1"
"1960","2.13","I Believe","The Bachelors","1","1"
"1960","2.58","Cupid","Sam Cooke","1","1"
"1960","2.75","Suddenly You Love Me","The Tremeloes","1","1"
"1960","2.48","Wives And Lovers","Jack Jones","0","1"
"1960","2.01","You'll Always Be The One I Love","Dean Martin","0","1"
"1960","2.85","Ode To The Little Brown Shack Out Back","Billy Edd Wheeler","1","1"
"1960","3.55","I Really Don't Want To Know","Solomon Burke","1","1"
"1960","2.13","Gravy (For My Mashed Potatoes)","Dee Dee Sharp","1","1"
"1960","2.74","Crazy","Patsy Cline","1","1"
"1960","2.49","(I Know) I'm Losing You","The Temptations","1","1"
"1960","2.19","Beans In My Ears","The Serendipity Singers","1","1"
"1960","2.53","100 Years","Nancy Sinatra","1","1"
"1960","3.37","Isn't It Lonely Together","O.C. Smith","1","1"
"1960","4.91","Don't Waste My Time","John Mayall","1","1"
"1960","2.91","Stop Stop Stop","The Hollies","0","1"
"1960","2.07","I Remember You","Frank Ifield","1","1"
"1960","2.56","Hully Gully Baby","The Dovells","1","1"
"1960","2.55","He's A Rebel","The Crystals","0","1"
"1960","2.98","But Not For Me","Ketty Lester","1","1"
"1960","3.12","That's Life","Frank Sinatra","1","1"
"1960","3.61","I Say A Little Prayer","Aretha Franklin","1","1"
"1960","3.48","Odds And Ends","Dionne Warwick","1","1"
"1960","3.01","Come Back","Johnny Mathis","1","1"
"1960","3.57","This Girl's In Love With You","Dionne Warwick","1","1"
"1960","2.55","It Hurts To Be In Love","Gene Pitney","1","1"
"1960","2.57","Maybe I Know","Lesley Gore","1","1"
"1960","3.22","First I Look At The Purse","The Contours","1","1"
"1960","2.31","Walkin' My Cat Named Dog","Norma Tanega","1","1"
"1960","2.23","I'm Leaving It Up To You","Dale & Grace","1","1"
"1960","3.27","Get Off My Back Woman","B.B. King","1","1"
"1960","2.7","Under The Boardwalk","The Drifters","1","1"
"1960","2.64","A Thing Of The Past","The Shirelles","0","1"
"1960","2.45","Surf City","Jan & Dean","1","1"
"1960","2.89","Move Over","Steppenwolf","1","1"
"1960","2.84","Fever","The McCoys","0","1"
"1960","2.84","I Can't Help It (If I'm Still In Love With You)","B.J. Thomas","1","1"
"1960","2.31","Leave Me Alone","Baby Washington","1","1"
"1960","2.25","""Run, Run, Run""","The Supremes","0","1"
"1960","2.72","Mystic Eyes","Them","1","1"
"1960","2.28","You're No Good","The Swinging Blue Jeans","1","1"
"1960","3.35","Just Dropped In (To See What Condition My Condition Was In)","The First Edition","0","1"
"1960","2.33","Help!","The Beatles","0","1"
"1960","2.74","""Baby, Don't Be Looking In My Mind""","Joe Simon","1","1"
"1960","2.37","Waitin' In Your Welfare Line","Buck Owens","1","1"
"1960","2.34","When You Walk In The Room","The Searchers","1","1"
"1960","2.13","The Touchables","Dickie Goodman","1","1"
"1960","2.69","The Grass Is Greener","Brenda Lee","1","1"
"1960","2.46","Woman's Got Soul","The Impressions","1","1"
"1960","2.47","I'll Be With You In Apple Blossom Time","Wayne Newton","0","1"
"1960","2.52","For Me And My Gal","Freddy Cannon","0","1"
"1960","2.21","Happy Jack","The Who","1","1"
"1960","5.37","I Want To Take You Higher","Sly & The Family Stone","1","1"
"1960","2.23","""Lovers By Night, Strangers By Day""","The Fleetwoods","1","1"
"1960","2.38","Travelin' Man","Ricky Nelson","1","1"
"1960","2.31","Rockin' Little Angel","Ray Smith","1","1"
"1960","2.96","Almost There","Andy Williams","1","1"
"1960","3.27","The Greatest Hurt","Jackie Wilson","1","1"
"1960","1.99","Everybody","Tommy Roe","0","1"
"1960","2.05","Tonight You're Gonna Fall In Love With Me","The Shirelles","1","1"
"1960","2","Then I'll Count Again","Johnny Tillotson","1","1"
"1960","2.58","Pink Chiffon","Mitchell Torok","0","1"
"1960","2.8","""Little Ole Wine Drinker, Me""","Dean Martin","1","1"
"1960","3.01","You're My Everything","The Temptations","1","1"
"1960","3.92","Reconsider Me","Johnny Adams","1","1"
"1960","4.31","Crossroads","Cream","1","1"
"1960","2.37","Summer's Gone","Paul Anka","1","1"
"1960","2.07","""Gone, Gone, Gone""","The Everly Brothers","1","1"
"1960","2.44","Sugar Town","Nancy Sinatra","1","1"
"1960","2.78","Look What You've Done","Pozo Seco Singers","1","1"
"1960","2.71","Folsom Prison Blues","Johnny Cash","1","1"
"1960","2.32","Twine Time","Alvin Cash & The Crawlers","0","1"
"1960","2.59","Searching","Jack Eubanks","1","1"
"1960","2.65","""Caroline, No""","Brian Wilson","1","1"
"1960","2.28","I See The Light","The Five Americans","1","1"
"1960","2.38","There Goes My Everything","Jack Greene","1","1"
"1960","2.65","And Now","Della Reese","1","1"
"1960","2.67","Someday Man","The Monkees","1","1"
"1960","2.9","Pickin' Wild Mountain Berries","Peggy Scott & Jo Jo Benson","1","1"
"1960","3.96","Mama","Connie Francis","1","1"
"1960","2.97","(The Man Who Shot) Liberty Valance","Gene Pitney","0","1"
"1960","2.58","The 81","Candy & The Kisses","1","1"
"1960","3.02","Anyone Who Knows What Love Is (will understand)","Irma Thomas","1","1"
"1960","2.68","A Texan And A Girl From Mexico","Anita Bryant","1","1"
"1960","2.76","A Certain Girl","Ernie K-Doe","1","1"
"1960","2.87","Glad She's A Woman","Bobby Goldsboro","0","1"
"1960","3.18","""That Sunday, That Summer""","Nat King Cole","1","1"
"1960","1.93","Sting Ray","The Routers","1","1"
"1960","2.93","Never Gonna Let Him Know","Debbie Taylor","1","1"
"1960","3.32","Everything That Touches You","The Association","1","1"
"1960","2.67","Say Wonderful Things","Ronnie Carroll","1","1"
"1960","1.94","From Me To You","The Beatles","1","1"
"1960","2.95","It's Hard To Get Along","Joe Simon","1","1"
"1960","2.52","Tell Him","Patti Drew","0","1"
"1960","1.97","Satisfied With You","The Dave Clark Five","1","1"
"1960","3.72","I'm Gonna Move To The Outskirts Of Town","Ray Charles","1","1"
"1960","2.16","Justine","The Righteous Brothers","1","1"
"1960","2.66","Come On Let's Go","The McCoys","1","1"
"1960","3.34","""In The Bad, Bad Old Days (Before You Loved Me)""","The Foundations","1","1"
"1960","2.38","Charms","Bobby Vee","0","1"
"1960","2.56","There's A Kind Of Hush","Herman's Hermits","1","1"
"1960","3.01","In The Misty Moonlight","Jerry Wallace","1","1"
"1960","2.55","""Baby, I'm Yours""","Barbara Lewis","1","1"
"1960","2.65","Since I Don't Have You","Chuck Jackson","1","1"
"1960","2.82","Nag","The Halos","1","1"
"1960","3.32","Memories","Elvis Presley","1","1"
"1960","3.19","The Fool On The Hill","Sergio Mendes & Brasil '66","1","1"
"1960","4.25","People","Barbra Streisand","1","1"
"1960","3.23","Joy","Mitch Ryder","1","1"
"1960","2.86","Never Going Back","The Lovin' Spoonful","1","1"
"1960","2.42","Let's Make Love Tonight","Bobby Rydell","1","1"
"1960","2.52","Alice In Wonderland","Neil Sedaka","1","1"
"1960","2.17","Run To Him","Bobby Vee","1","1"
"1960","2.24","Hollywood","Connie Francis","1","1"
"1960","2.31","Too Weak To Fight","Clarence Carter","1","1"
"1960","2.59","Don't Say Goodnight And Mean Goodbye","The Shirelles","1","1"
"1960","3.27","Reverend Mr. Black","The Kingston Trio","1","1"
"1960","3.07","Raindrops Keep Fallin' On My Head","B.J. Thomas","1","1"
"1960","2.58","I Could Have Danced All Night","Ben E. King","1","1"
"1960","2.95","A Sign Of The Times","Petula Clark","1","1"
"1960","3.23","I Loved And I Lost","The Impressions","0","1"
"1960","2.75","You're A Wonderful One","Marvin Gaye","1","1"
"1960","2.37","Vacation","Connie Francis","0","1"
"1960","2.43","(Sweet Sweet Baby) Since You've Been Gone","Aretha Franklin","1","1"
"1960","3.62","The Bells","James Brown","1","1"
"1960","2.19","Needles And Pins","The Searchers","1","1"
"1960","3","""Abraham, Martin And John""","Smokey Robinson & The Miracles","1","1"
"1960","2.69","Let Me Call You Sweetheart","Timi Yuro","1","1"
"1960","2.24","442 Glenwood Avenue","The Pixies Three","1","1"
"1960","2.7","""Hey, Western Union Man""","Jerry Butler","1","1"
"1960","3.06","Sweet Memories","Andy Williams","1","1"
"1960","3.16","Philly Dog","The Mar-Keys","1","1"
"1960","2.7","(He's My) Dreamboat","Connie Francis","1","1"
"1960","2.78","Distant Shores","Chad & Jeremy","1","1"
"1960","2.34","Daddy Sang Bass","Johnny Cash","1","1"
"1960","4.08","And When I Die","""Blood, Sweat & Tears""","1","1"
"1960","2.62","Balboa Blue","The Marketts","1","1"
"1960","2.43","This Time Of The Year","Brook Benton","1","1"
"1960","3.01","My Special Angel","The Vogues","1","1"
"1960","2.98","San Francisco (Be Sure To Wear Flowers In Your Hair)","Scott McKenzie","1","1"
"1960","2.76","Don't Say Nothin' Bad (About My Baby)","The Cookies","1","1"
"1960","3.21","Safe In My Garden","The Mamas & The Papas","1","1"
"1960","2.57","Losing You","Brenda Lee","1","1"
"1960","2.54","The Jerk","The Larks","1","1"
"1960","2.62","Tell Him I'm Not Home","Chuck Jackson","0","1"
"1960","2.62","The Wayward Wind","Gogi Grant","1","1"
"1960","2.03","Somebody Help Me","The Spencer Davis Group","1","1"
"1960","2.64","Bad Girl","Neil Sedaka","1","1"
"1960","2.25","Lonely Blue Boy","Conway Twitty","1","1"
"1960","2.38","Big Big World","Johnny Burnette","1","1"
"1960","2.75","Shame On Me","Bobby Bare","1","1"
"1960","2.59","Revenge","Brook Benton","1","1"
"1960","2.2","It's Gonna Be Fine","Glenn Yarbrough","1","1"
"1960","1.91","Many Tears Ago","Connie Francis","1","1"
"1960","2.21","South Street","The Orlons","1","1"
"1960","2.89","Don't Let Him Take Your Love From Me","Four Tops","1","1"
"1960","2.78","(You Make Me Feel Like) A Natural Woman","Aretha Franklin","1","1"
"1960","2.77","I Can't Stay Away From You","The Impressions","1","1"
"1960","2.65","True Love Ways","Peter And Gordon","1","1"
"1960","3.6","Let's Spend The Night Together","The Rolling Stones","1","1"
"1960","2.26","Good Clean Fun","The Monkees","0","1"
"1960","2.5","I'm The One Who Loves You","The Impressions","1","1"
"1960","2.91","Livin' Above Your Head","Jay & The Americans","1","1"
"1960","2.61","Funky Broadway","Wilson Pickett","1","1"
"1960","2.31","Walkin' With My Angel","Bobby Vee","1","1"
"1960","4.03","This Guy's In Love With You","Herb Alpert","1","1"
"1960","2.18","Judy's Turn To Cry","Lesley Gore","0","1"
"1960","2.34","Sway","Bobby Rydell","0","1"
"1960","2","It's Not Unusual","Tom Jones","1","1"
"1960","3.25","Lonely Is The Name","Sammy Davis Jr.","1","1"
"1960","2.83","I'm A Better Man","Engelbert Humperdinck","1","1"
"1960","3.02","He","The Righteous Brothers","1","1"
"1960","5.4","Take Five","The Dave Brubeck Quartet","0","1"
"1960","2.36","The Last Leaf","The Cascades","1","1"
"1960","2.24","Handy Man","Del Shannon","1","1"
